ticker	cik
fold	0001178879
bnl	0001424182
rpd	0001560327
aaon	0000824142
sanm	0000897723
livn	0001639691
hbi	0001359841
iijiy	0001090633
bzzuy	0001437774
we	0001813756
alhc	0001832466
kmpr	0000860748
glng	0001207179
delky	0001361371
cvi	0001376139
kwr	0000081362
fbp	0001057706
diod	0000029002
jbt	0001433660
sky	0000090896
vsco	0001856437
nwe	0000073088
smg	0000825542
acad	0001070494
matx	0000003453
stne	0001745431
jwn	0000072333
cort	0001088856
bowl	0001840572
ottr	0001466593
pzza	0000901491
rezi	0001740332
aaww	0001135185
bdc	0000913142
ibtx	0001564618
gpi	0001031203
psec	0001287032
eye	0001710155
mcw	0001853513
hi	0001417398
ssrm	0000921638
cwan	0001866368
cvet	0001752836
nsit	0000932696
taipy	0001716957
insm	0001104506
tmhc	0001562476
ulcc	0001670076
pegry	0001455633
smpl	0001702744
nhi	0000877860
ava	0000104918
cvt	0001827075
lspd	0001823306
xrx	0001770450
pslv	0001494728
lcii	0000763744
vicr	0000751978
tcn	0001584425
nvg	0001090116
impjy	0001437538
azek	0001782754
ofc	0000860546
jbgs	0001689796
btegf	0001279495
calm	0000016160
onb	0000707179
omab	0001378239
spr	0001364885
tkc	0001071321
rnw	0001848763
agi	0001178819
mlco	0001381640
dbc	0001328237
vsat	0000797721
xmtr	0001657573
abm	0000771497
jks	0001481513
main	0001396440
jamf	0001721947
ghc	0000104889
nad	0001083839
kfy	0000056679
lxp	0000910108
aca	0001739445
btu	0001064728
rmbs	0000917273
bhc	0000885590
env	0001337619
cxm	0001569345
ain	0000819793
ugp	0001094972
fsr	0001720990
vsh	0000103730
rlay	0001812364
mgee	0001161728
cnmd	0000816956
sgml	0001848309
mc	0001596967
iboc	0000315709
nvmi	0001109345
mth	0000833079
bmi	0000009092
crvl	0000874866
sfnc	0000090498
dorm	0000868780
lbrt	0001694028
hele	0000916789
trup	0001371285
mrcy	0001049521
mntk	0001826600
gkos	0001192448
flyw	0001580560
out	0001579877
sitc	0000894315
jjsf	0000785956
vir	0001706431
ngvt	0001653477
mxl	0001288469
wern	0000793074
iq	0001722608
aciw	0000935036
hlf	0001180262
fult	0000700564
eprt	0001728951
ens	0001289308
hrmy	0001802665
fro	0000913290
bco	0000078890
ypf	0000904851
hpk	0001792849
sgry	0001638833
root	0001788882
stng	0001483934
ggal	0001114700
uilcy	0001449580
hubg	0000940942
meoh	0000886977
gdrx	0001809519
fibk	0000860413
fwrd	0000912728
spxc	0000088205
hlne	0001433642
arvn	0001655759
fate	0001434316
shls	0001831651
wdfc	0000105132
pdco	0000891024
vrrm	0001682745
cbrl	0001067294
jblu	0001158463
yelp	0001345016
wor	0000108516
open	0001801169
pbh	0001295947
klic	0000056978
ccoi	0001158324
ibrx	0001326110
dkl	0001552797
aub	0000883948
si	0001312109
plxs	0000785786
whd	0001699136
lesl	0001821806
ahco	0001725255
virt	0001592386
vnom	0001602065
rusha	0001012019
save	0001498710
cpe	0000928022
mog-a	0000067887
fun	0000811532
nog	0001104485
ozon	0001822829
inmd	0001742692
pagp	0001581990
gtbif	0001795139
ifs	0001615903
nuva	0001142596
exg	0001379438
ibp	0001580905
sage	0001597553
mgpi	0000835011
amr	0001704715
sfrgy	0001571549
kw	0001408100
vrnt	0001166388
tac	0001144800
simo	0001329394
nvax	0001000694
stem	0001758766
unfi	0001020859
utf	0001275617
focs	0001651052
ths	0001320695
blkb	0001280058
albky	0000902102
sho	0001295810
ipar	0000822663
mstr	0001050446
arry	0001820721
ax	0001299709
evtc	0001559865
ntct	0001078075
kbh	0000795266
csiq	0001375877
eqrx	0001843762
wire	0000850460
pcrx	0001396814
comm	0001517228
amba	0001280263
colb	0000887343
enic	0001659939
roiv	0001635088
cert	0001827090
rrr	0001653653
kd	0001867072
hayw	0001834622
iba	0001044896
fss	0000277509
wfrd	0001603923
lth	0001869198
shoo	0000913241
aimc	0001374535
manu	0001549107
ping	0001679826
cno	0001224608
clbk	0001723596
avav	0001368622
tex	0000097216
thnpy	0001792045
usm	0000821130
pi	0001114995
axsm	0001579428
cvlt	0001169561
bpxxy	0001567024
bcc	0001328581
lfg	0001823766
gcp	0001644440
peb	0001474098
gbdc	0001476765
bcrx	0000882796
tr	0000098677
navi	0001593538
ttec	0001013880
agti	0001749704
cixx	0001829948
rklb	0001819994
evcm	0001853145
ameh	0001083446
trn	0000099780
brfs	0001122491
cbz	0000944148
arnc	0001790982
lgf-a	0000929351
wsbc	0000203596
ceix	0001710366
yumm	0001073748
zgn	0001877787
brc	0000746598
qtwo	0001410384
cpk	0000019745
csq	0001275214
sabr	0001597033
abr	0001253986
plmr	0001761312
itri	0000780571
rxrx	0001601830
rxdx	0001718852
bldp	0001453015
prmw	0000884713
frme	0000712534
qfin	0001741530
ihs	0001876183
nmrk	0001690680
zip	0001617553
prft	0001085869
fa	0001210677
tcnnf	0001754195
gme	0001326380
utz	0001739566
oi	0000812074
scl	0000094049
nex	0001688476
verx	0001806837
hcm	0001648257
iipr	0001677576
orc	0001518621
vzio	0001835591
yy	0001530238
iosp	0001054905
ken	0001611005
upst	0001647639
etwo	0001800347
nkla	0001731289
rig	0001451505
trox	0001530804
pd	0001568100
upwk	0001627475
atrc	0001323885
joe	0000745308
elf	0001600033
sblk	0001386716
laur	0000912766
dan	0000026780
prk	0000805676
payo	0001845815
hth	0001265131
itcb	0001276671
ne	0001458891
apam	0001517302
form	0001039399
ailih	0000018654
frog	0001800667
cmtg	0001666291
ktb	0001760965
banr	0000946673
udmy	0001607939
isee	0001410939
urbn	0000912615
hl	0000719413
mgrc	0000752714
smtc	0000088941
sstk	0001549346
itgr	0001114483
acls	0001113232
dnut	0001857154
sdgr	0001490978
utg	0001263994
safe	0001688852
nvee	0001532961
lgih	0001580670
ffbc	0000708955
mdrx	0001124804
unit	0001620280
wafd	0000936528
esba	0001553079
epc	0001096752
fcpt	0001650132
cnne	0001704720
nxe	0001698535
spb	0000109177
ese	0000866706
xene	0001582313
rlj	0001511337
gpor	0000874499
lz	0001286139
vtscy	0001880866
ssu	0001869858
mdc	0000773141
twst	0001581280
ster	0001645070
mfgp	0001359711
hpp	0001482512
verv	0001840574
allo	0001737287
kai	0000886346
trmk	0000036146
sg	0001477815
six	0000701374
dk	0001694426
ag	0001308648
lkfn	0000721994
sono	0001314727
icfi	0001362004
fbc	0001033012
imcr	0001671927
wmk	0000105418
gnw	0001276520
cswi	0001624794
shak	0001620533
atsg	0000894081
thrm	0000903129
sjw	0000766829
arch	0001037676
rely	0001782170
carg	0001494259
teo	0000932470
ctre	0001590717
ccu	0000888746
prct	0001588978
pipr	0001230245
wgo	0000107687
hep	0001283140
mtx	0000891014
asz	0001839191
boot	0001610250
msge	0001795250
dh	0001861795
amps	0001828723
mac	0000912242
sah	0001043509
rlx	0001828365
ety	0001340736
atgsy	0001437541
lyel	0001806952
erj	0001355444
fbk	0001649749
atge	0000730464
goos	0001690511
roic	0001407623
prgs	0000876167
mpln	0001793229
arcb	0000894405
drh	0001298946
cent	0000887733
arhs	0001875444
rvnc	0001479290
pl	0001836833
psmt	0001041803
mcy	0000064996
ceqp	0001136352
vtyx	0001851194
pax	0001825570
rcus	0001724521
ftdr	0001727263
cvco	0000278166
crct	0001828962
webr	0001857951
skin	0001818093
kmt	0000055242
furcf	0001559444
omi	0000075252
htlf	0000920112
you	0001856314
gdv	0001260729
vctr	0001570827
enr	0001632790
npo	0001164863
iova	0001425205
fg	0001934850
odp	0000800240
sbcf	0000730708
ctkb	0001831915
gms	0001600438
dsey	0001831617
slcjy	0001523541
ptve	0001527508
rnst	0000715072
xhr	0001616000
supn	0001356576
agio	0001439222
tell	0000061398
blmn	0001546417
gff	0000050725
nus	0001021561
expi	0001495932
cim	0001409493
gogl	0001029145
rqi	0001157842
mlkn	0000066382
sitm	0001451809
flng	0001772253
xpel	0001767258
myov	0001679082
bmez	0001785971
evt	0001253327
bbu	0001654795
sybt	0000835324
aeo	0000919012
play	0001525769
nuv	0000812801
ampl	0001866692
frpt	0001611647
bur	0001714174
rvlv	0001746618
nabl	0001834488
cvac	0001809122
nmih	0001547903
pfs	0001178970
ue	0001611547
tds	0001051512
tsp	0001823593
ivt	0001307748
irwd	0001446847
fhtf	0001764443
sasr	0000824410
gtn	0000043196
efsc	0001025835
nwbi	0001471265
trmd	0001655891
door	0000893691
krys	0001711279
ttgt	0001293282
crs	0000017843
csgs	0001005757
adx	0000002230
ccyc	0001681769
jack	0000807882
ptxky	0001545057
otly	0001843586
talo	0001724965
bros	0001866581
tph	0001561680
gpre	0001309402
bbio	0001743881
nzf	0001137887
usac	0001522727
task	0001829864
algt	0001362468
neog	0000711377
hain	0000910406
ftai	0001590364
gsbd	0001572694
napa	0001835256
hive	0001720424
cake	0000887596
rcii	0000933036
crto	0001576427
mygn	0000899923
hope	0001128361
cstm	0001563411
nvro	0001444380
ns	0001110805
step	0001796022
apps	0000317788
bdj	0001332283
extr	0001078271
tgsgy	0001437731
lrn	0001157408
nac	0001074952
frey	0001844224
avdx	0001858257
olk	0001835539
snex	0000913760
kahc	0001843212
mwa	0001350593
figs	0001846576
slvm	0001856485
cvii	0001828248
nbtb	0000790359
mnso	0001815846
wre	0000104894
pjt	0001626115
insw	0001679049
vrtv	0001599489
ntb	0001653242
ctos	0001709682
ltc	0000887905
cour	0001651562
hlio	0001024795
lnn	0000836157
xncr	0001326732
tvtx	0001438533
int	0000789460
bke	0000885245
cnk	0001385280
mrtn	0000799167
or	0001627272
two	0001465740
angi	0001705110
ako-a	0000925261
res	0000742278
aat	0001500217
sbgi	0000912752
mtrn	0001104657
dct	0001160951
htgc	0001280784
gab	0000794685
vsto	0001616318
get	0001867325
wrby	0001504776
evri	0001318568
bcat	0001809541
tlry	0001731348
stra	0001013934
semr	0001831840
b	0000009984
imkta	0000050493
gshd	0001726978
xpro	0001575828
mir	0001809987
rfp	0001393066
evop	0001704596
kar	0001395942
loma	0001711375
msex	0000066004
cyrx	0001124524
irbt	0001159167
arco	0001508478
ari	0001467760
silk	0001397702
maxr	0001121142
sbh	0001368458
bstz	0001768666
bvn	0001013131
ten	0001024725
fcel	0000886128
ptn	0000911216
etv	0001322436
hlmn	0001822492
ai	0001577526
tbk	0001539638
praa	0001185348
xper	0001803696
skt	0000899715
prm	0001880319
mux	0000314203
lob	0001462120
gcmg	0001819796
alg	0000897077
ttmi	0001116942
btt	0001528437
www	0000110471
rvmd	0001628171
dea	0001622194
modv	0001220754
ltghy	0001569963
evtv	0001563568
lmnd	0001691421
lila	0001712184
inbt	0001657803
aatp	0001713210
me	0001804591
md	0000893949
lgnd	0000886163
pgre	0001605607
egbn	0001050441
oxm	0000075288
swtx	0001773427
pty	0001190935
bgcp	0001094831
ktos	0001069258
myrg	0000700923
road	0001718227
sovo	0001856608
hmn	0000850141
pcvx	0001649094
esta	0001688757
mnro	0000876427
jbi	0001839839
rvt	0000804116
ecpg	0001084961
ihrt	0001400891
kymr	0001815442
pdm	0001042776
mmi	0001578732
osis	0001039065
nwn	0001733998
ccs	0001576940
phr	0001412408
pay	0001841156
hcc	0001691303
vbtx	0001501570
tgh	0001413159
wabc	0000311094
sats	0001415404
dht	0001331284
lxu	0000060714
wow	0001701051
pacb	0001299130
sfl	0001289877
adus	0001468328
tmdx	0001756262
ng	0001173420
jps	0001176433
schl	0000866729
alkt	0001529274
cgc	0001737927
forty	0001045986
wbx	0001866501
erii	0001421517
ipof	0001818873
hurn	0001289848
th	0001712189
pdi	0001510599
eaf	0000931148
acva	0001637873
amk	0001591587
fna	0001531978
spce	0001706946
gel	0001022321
ptnr	0001096691
bhlb	0001108134
evbg	0001437352
mei	0000065270
cldx	0000744218
ty	0000099614
air	0000001750
vgr	0000059440
vrts	0000883237
pam	0001469395
med	0000910329
dawn	0001845337
pmt	0001464423
cprx	0001369568
tcbk	0000356171
opk	0000944809
amph	0001297184
tdcx	0001803112
krnt	0001625791
vvnt	0001713952
prta	0001559053
vivo	0000794172
bdn	0000790816
idcc	0001405495
vcyt	0001384101
crncy	0000909531
usa	0000799195
zeta	0001851003
clne	0001368265
dvax	0001029142
ramp	0000733269
bxmx	0001298699
cts	0000026058
pdo	0001798618
ladr	0001577670
vorb	0001843388
bpiry	0001437441
forg	0001543916
dac	0001369241
mlnk	0001834494
kro	0001257640
cwh	0001669779
aiv	0000922864
ahl-pc	0001267395
kind	0001846069
bamr	0001837429
gty	0001052752
clfd	0000796505
swi	0001739942
gnl	0001526113
sana	0001770121
uan	0001425292
gogo	0001537054
ofg	0001030469
px	0001841968
cmp	0001227654
gsg	0001332174
tbbk	0001295401
akr	0000899629
frg	0001528930
fbnc	0000811589
baly	0001747079
tslx	0001508655
rock	0000912562
sndx	0001395937
nxrt	0001620393
dada	0001793862
stc	0000094344
exfy	0001476840
hmy	0001023514
cmre	0001503584
mnrl	0001745797
sos	0001346610
afya	0001771007
crsr	0001743759
dfin	0001669811
eat	0000703351
codi	0001345126
clmt	0001340122
hni	0000048287
rily	0001464790
meg	0001643615
cohu	0000021535
etg	0001270523
chef	0001517175
neo	0001077183
kfrc	0000930420
buse	0000314489
chco	0000726854
saft	0001172052
lc	0001409970
gva	0000861459
ptra	0001820630
bgs	0001278027
finv	0001691445
din	0000049754
jwsm	0001831359
hrt	0001859285
fcf	0000712537
alex	0001545654
gsm	0001639877
arko	0001823794
atax	0001059142
dcom	0000846617
dsgn	0001807120
cano	0001800682
sava	0001069530
tmci	0001630627
comp	0001563190
evtl	0001867102
eoss	0001651958
psfe	0001833835
dnow	0001599617
tigo	0000912958
cint	0001868995
oscr	0001568651
gdev	0001848739
fvrr	0001762301
ias	0001842718
cffn	0001490906
esrt	0001541401
aac	0001829432
ebs	0001367644
nmfc	0001496099
mara	0001507605
ssdt	0001673504
bynd	0001655210
pct	0001830033
kn	0001587523
cgau	0001854640
uctt	0001275014
hims	0001773751
flgt	0001674930
olo	0001431695
lpro	0001806201
gdyn	0001743725
vcel	0000887359
taro	0000906338
radi	0001810739
enva	0001529864
vre	0000924901
sbsi	0000705432
veru	0000863894
cls	0001030894
uvv	0000102037
dgii	0000854775
pgti	0001354327
ocsl	0001414932
dsl	0001566388
bigc	0001626450
ngm	0001426332
ssp	0000832428
ocfc	0001004702
kyn	0001293613
lpi	0001528129
cnxn	0001050377
dbi	0001319947
sand	0001434614
ecvt	0001708035
stba	0000719220
mag	0001230992
adpt	0001478320
mdgl	0001157601
bfly	0001804176
mcg	0001846510
plus	0001022408
srce	0000034782
cron	0001656472
imgn	0000855654
holi	0001357450
tgs	0000931427
cdmo	0000704562
ddd	0000910638
usna	0000896264
kref	0001631596
kdny	0001435049
enta	0001177648
kalu	0000811596
nbhc	0001475841
fdp	0001047340
ostk	0001130713
evv	0001222922
alx	0000003499
nxgn	0000708818
dcph	0001654151
amrs	0001365916
fsly	0001517413
swir	0001111863
sbr	0000710752
blu	0001259942
mbuu	0001590976
cxw	0001070985
rgnx	0001590877
agys	0000078749
zntl	0001725160
hlit	0000851310
htld	0000799233
wrmk	0001609471
hcyt	0001591165
rxt	0001810019
gden	0001071255
krp	0001657788
clm	0000814083
mcri	0000907242
grbk	0001373670
vrnof	0001848416
patk	0000076605
modn	0001118417
tnc	0000097134
avns	0001606498
vadp	0001700849
posh	0001825480
fgen	0000921299
azul	0001432364
agm	0000845877
aroc	0001389050
hees	0001339605
mho	0000799292
spns	0000885740
bst	0001616678
ccrn	0001141103
nfj	0001260563
trs	0000842633
ionq	0001824920
tmp	0001005817
hyt	0001222401
nssc	0000069633
lmat	0001158895
btrs	0001774155
edit	0001650664
clov	0001801170
ffwm	0001413837
gdot	0001386278
pra	0001127703
camt	0001109138
indi	0001841925
slp	0001023459
nmz	0001266585
caap	0001717393
prg	0001808834
fpf	0001567569
maxn	0001796898
stkl	0000351834
morf	0001679363
hbm	0001322422
mntv	0001739936
rdnt	0000790526
oflx	0001317945
avo	0001802974
cbd	0001038572
atri	0000701288
ande	0000821026
svc	0000945394
banc	0001169770
blfs	0000834365
nbr	0001163739
hera	0001842912
lzb	0000057131
scs	0001050825
cubi	0001488813
exai	0001865408
avid	0000896841
bchpy	0001887388
dfh	0001825088
epac	0000006955
rdwr	0001094366
pbfx	0001582568
ryi	0001481582
rnp	0001224450
qrtea	0001355096
csr	0000798359
prlb	0001443669
sptn	0000877422
eras	0001761918
dmlp	0001172358
cpuh	0001828608
nhc	0001047335
gic	0000945114
infn	0001138639
dnn	0001063259
brsp	0001717547
goss	0001728117
tdw	0000098222
sph	0001005210
nymt	0001273685
cown	0001466538
amwl	0001393584
sncy	0001743907
uuuu	0001385849
dm	0001754820
prim	0001361538
sldp	0001844862
ges	0000912463
momo	0001610601
reta	0001358762
tgls	0001534675
bma	0001347426
tgtx	0001001316
ssys	0001517396
negg	0001474627
vlrs	0001520504
flnc	0001868941
pta	0001793882
myte	0001831907
hcsg	0000731012
ego	0000918608
eig	0001379041
wti	0001288403
inta	0001565687
bbn	0001493683
plya	0001692412
licy	0001828811
parr	0000821483
arqq	0001859690
zuo	0001423774
axl	0001062231
uec	0001334933
sxi	0000310354
crnx	0001658247
ddl	0001854545
nrc	0000070487
mrus	0001651311
azz	0000008947
eqx	0001756607
apog	0000006845
veco	0000103145
cash	0000907471
oec	0001609804
rckt	0001281895
pro	0001392972
ccsi	0001866633
dcbo	0001829959
pfbc	0001492165
sumo	0001643269
fmtx	0001538927
dcgo	0001822359
aten	0001580808
amcx	0001514991
cnob	0000712771
mttr	0001819394
rna	0001599901
mgni	0001595974
geo	0000923796
usph	0000885978
glp	0001323468
cdna	0001217234
kids	0001425450
auph	0001600620
btz	0001379384
blnk	0001429764
hska	0001038133
amtb	0001734342
snbr	0000827187
slca	0001524741
peri	0001338940
brkl	0001049782
kura	0001422143
pfc	0000946647
tse	0001519061
bfs	0000907254
aus	0001838207
bcor	0001068875
sa	0001231346
bkd	0001332349
asix	0001673985
himx	0001342338
obnk	0001516912
bhg	0001671284
tnk	0001419945
rlmd	0001553643
pll	0001728205
astl	0001860805
qqqx	0001608741
etw	0001322435
hesm	0001789832
oii	0000073756
mgi	0001273931
fnko	0001704711
noah	0001499543
hfwa	0001046025
brbr	0001772016
ra	0001655099
cal	0000014707
siga	0001010086
plab	0000810136
rc	0001527590
arqt	0001787306
shen	0000354963
asle	0001754170
mnkd	0000899460
ero	0001853860
cet	0000018748
imax	0000921582
skyw	0000793733
bcsf	0001655050
qure	0001590560
gbx	0000923120
pubm	0001422930
gern	0000886744
bv	0001734713
pdfs	0001120914
lwlg	0001325964
kros	0001664710
agro	0001499505
akro	0001744659
pump	0001680247
nvgs	0001581804
rgr	0000095029
cdre	0001860543
geni	0001834489
jeld	0001674335
nrk	0001195739
amsf	0001018979
bhe	0000863436
crlbf	0001832928
gof	0001380936
cutr	0001162461
sii	0001512920
valn	0001836564
ulh	0001308208
fwrg	0001789940
splp	0001452857
imxi	0001683695
ta	0001378453
chy	0001222719
sboey	0001578955
jrvr	0001620459
gpro	0001500435
dwac	0001849635
mtl	0001302362
crhc	0001818212
umh	0000752642
vnet	0001508475
bbby	0000886158
eos	0001308335
vld	0001825079
star	0001095651
gam	0000040417
acrs	0001557746
abtx	0001642081
cco	0001334978
vist	0001762506
aosl	0001387467
merc	0001333274
atec	0001350653
par	0000708821
chct	0001631569
ac	0001642122
vrex	0001681622
om	0001484612
schn	0000912603
adtn	0000926282
next	0001612720
nuvl	0001861560
mqy	0000890196
inva	0001080014
acel	0001698991
jbss	0000880117
plrx	0001746473
riot	0001167419
lpsn	0001102993
brog	0001774983
wash	0000737468
pntm	0001830392
paya	0001819881
rdfn	0001382821
ango	0001275187
hqh	0000805267
thry	0001556739
apgb	0001838337
anf	0001018840
kamn	0000054381
lgv	0001832300
accd	0001481646
ptlo	0001871509
prtc	0001782999
osw	0001758488
lbai	0000846901
sgmo	0001001233
adv	0001776661
qcrh	0000906465
gb	0001799983
vmeo	0001837686
dole	0001857475
cyxt	0001794905
htd	0001260041
krny	0001617242
clbt	0001854587
brmk	0001784797
aste	0000792987
stgw	0000876883
igr	0001268884
pds	0001013605
mlab	0000724004
pebo	0000318300
twi	0000899751
orgn	0001802457
awf	0000906013
aod	0001379400
opi	0001456772
hfro	0001710680
rbcaa	0000921557
enfn	0001868912
cmco	0001005229
proc	0001863362
snpo	0001856430
sli	0001537137
nmm	0001415921
wmc	0001465885
clb	0001000229
cndt	0001677703
zeal	0001674988
hbnc	0000706129
by	0001702750
mgic	0000876779
chi	0001171471
efc	0001411342
rpay	0001720592
repl	0001737953
este	0000010254
hibb	0001017480
cii	0001278895
wlkp	0001604665
thq	0001604522
argo	0001091748
rocc	0000077159
vhi	0000059255
alpc	0001616736
ha	0001172222
chrs	0001512762
rwt	0000930236
hwkn	0000046250
spnt	0001576018
bcx	0001506289
wttr	0001693256
pbt	0000319654
mrc	0001439095
fubo	0001484769
inn	0001497645
vcsa	0001874944
fviv	0001828183
alec	0001653087
drq	0001042893
avpt	0001777921
gsbc	0000854560
shyf	0000743238
cmpr	0001262976
silv	0001659520
vtex	0001793663
ccf	0000830524
mod	0000067347
jpc	0001216583
utl	0000755001
capl	0001538849
nvta	0001501134
amwd	0000794619
twoh	0001494413
ichr	0001652535
rapt	0001673772
vtol	0001525221
ntst	0001798100
karo	0001828102
mcb	0001476034
gprk	0001464591
invz	0001835654
giii	0000821002
prdo	0001046568
wina	0000908315
wrld	0000108385
arce	0001740594
cnvy	0001787640
crbu	0001619856
veon	0001468091
rpt	0000842183
wkme	0001847584
cars	0001683606
dice	0001645569
ahh	0001569187
apgt	0001353538
scwx	0001468666
alp-pq	0000003153
nrds	0001625278
imos	0001123134
wnc	0000879526
hhr	0001721181
pnt	0001811764
orla	0001680056
revg	0001687221
dlx	0000027996
boac	0001818089
vvi	0000884219
matw	0000063296
ufcs	0000101199
